"HomePlanet","CryoSleep","Destination","Age","VIP","Transported","Group_id","Deck","Num","Side","Group_size","LuxuryExpenses","RegularExpenses"
"Europa","False","55 Cancri e",39,"False",0,5040,"C",195,"S",2,6327,199
"Earth","False","TRAPPIST-1e",18,"False",1,5042,"F",1026,"P",1,731,5
"Earth","False","TRAPPIST-1e",23,"False",0,5044,"G",826,"S",2,261,523
"Earth","True","PSO J318.5-22",29,"False",1,5044,"G",826,"S",2,0,0
"Earth","False","TRAPPIST-1e",31,"False",0,5050,"F",1028,"P",1,519,349
"Mars","False","TRAPPIST-1e",49,"False",0,5051,"E",324,"S",1,1279,20
"Mars","True","TRAPPIST-1e",17,"False",1,5052,"F",961,"S",2,0,0
"Mars","False","55 Cancri e",23,"False",1,5052,"F",961,"S",2,231,2363
"Earth","True","55 Cancri e",15,"False",1,5057,"G",816,"P",1,0,0
"Mars","False","PSO J318.5-22",30,"True",0,5058,"F",963,"S",3,1450,32
"Mars","True","TRAPPIST-1e",42,"False",1,5058,"F",963,"S",3,0,0
"Earth","False","55 Cancri e",21,"False",0,5059,"F",1030,"P",1,639,0
"Europa","True","55 Cancri e",41,"False",1,5060,"C",157,"P",3,0,0
"Europa","True","TRAPPIST-1e",14,"False",1,5060,"C",157,"P",3,0,0
"Europa","False","55 Cancri e",27,"False",0,5060,"C",157,"P",3,1391,867
"Europa","False","TRAPPIST-1e",54,"False",1,5061,"C",196,"S",2,174,8246
"Earth","False","TRAPPIST-1e",46,"False",0,5062,"E",325,"S",1,976,20
"Europa","False","55 Cancri e",22,"False",0,5064,"A",62,"S",1,7392,82
"Europa","False","55 Cancri e",26,"False",0,5065,"E",326,"S",2,2617,1080
"Earth","False","55 Cancri e",36,"False",1,5067,"F",964,"S",1,344,1808
"Earth","False","TRAPPIST-1e",19,"False",1,5068,"E",314,"P",1,0,0
"Earth","False","PSO J318.5-22",56,"False",0,5069,"F",965,"S",1,1310,69
"Earth","False","TRAPPIST-1e",20,"False",1,5070,"F",966,"S",1,547,175
"Earth","False","TRAPPIST-1e",10,"False",0,5072,"G",817,"P",2,0,0
"Earth","True","PSO J318.5-22",14,"False",0,5072,"G",817,"P",2,0,0
"Mars","True","55 Cancri e",27,"False",1,5073,"F",1033,"P",1,0,0
"Mars","False","TRAPPIST-1e",35,"False",0,5074,"F",967,"S",1,4990,926
"Earth","False","TRAPPIST-1e",13,"False",0,5076,"G",818,"P",1,5148,60
"Earth","False","TRAPPIST-1e",21,"False",0,5080,"F",969,"S",1,560,143
"Earth","True","TRAPPIST-1e",22,"False",0,5083,"G",820,"P",1,0,0
"Europa","True","TRAPPIST-1e",29,"False",0,5084,"E",315,"P",2,0,0
"Europa","False","TRAPPIST-1e",32,"False",0,5084,"E",315,"P",2,16257,3971
"Earth","False","TRAPPIST-1e",20,"False",1,5085,"F",970,"S",1,95,470
"Earth","False","55 Cancri e",22,"False",1,5088,"F",972,"S",1,1768,0
"Europa","False","TRAPPIST-1e",39,"False",0,5089,"B",170,"P",2,6020,2030
"Europa","False","TRAPPIST-1e",19,"False",1,5089,"B",170,"P",2,41,3750
"Earth","False","TRAPPIST-1e",0,"False",0,5090,"G",821,"P",6,0,0
"Earth","True","TRAPPIST-1e",0,"False",0,5090,"G",821,"P",6,0,0
"Earth","False","PSO J318.5-22",12,"False",1,5090,"G",821,"P",6,0,0
"Earth","True","TRAPPIST-1e",7,"False",0,5090,"G",821,"P",6,0,0
"Earth","False","PSO J318.5-22",32,"False",0,5090,"E",316,"P",6,793,0
"Earth","False","TRAPPIST-1e",11,"False",1,5090,"G",821,"P",6,0,0
"Earth","False","55 Cancri e",18,"False",0,5091,"F",973,"S",1,2910,154
"Europa","False","55 Cancri e",49,"True",0,5093,"C",158,"P",1,7877,179
"Mars","True","TRAPPIST-1e",61,"False",1,5095,"F",1038,"P",1,0,0
"Earth","True","55 Cancri e",7,"False",1,5097,"G",823,"P",3,0,0
"Earth","False","TRAPPIST-1e",25,"False",1,5097,"G",823,"P",3,0,852
"Earth","False","55 Cancri e",51,"False",1,5097,"F",1039,"P",3,6,706
"Europa","True","TRAPPIST-1e",56,"False",1,5103,"E",317,"P",1,0,0
"Earth","False","TRAPPIST-1e",31,"False",1,5104,"G",833,"S",1,41,712
"Earth","True","TRAPPIST-1e",29,"False",1,5106,"G",834,"S",1,0,0
"Earth","False","PSO J318.5-22",47,"False",1,5109,"G",835,"S",1,740,1
"Europa","False","TRAPPIST-1e",25,"False",0,5111,"B",171,"P",3,4304,3
"Europa","False","TRAPPIST-1e",28,"False",0,5111,"B",171,"P",3,5101,394
"Europa","False","TRAPPIST-1e",32,"False",0,5111,"B",171,"P",3,2505,419
"Europa","True","55 Cancri e",56,"False",1,5112,"C",198,"S",3,0,0
"Europa","True","55 Cancri e",25,"False",1,5112,"C",198,"S",3,0,0
"Europa","True","TRAPPIST-1e",13,"False",1,5112,"C",198,"S",3,0,0
"Europa","True","TRAPPIST-1e",41,"False",1,5115,"C",199,"S",2,0,0
"Europa","True","55 Cancri e",28,"False",1,5115,"C",199,"S",2,0,0
"Mars","True","TRAPPIST-1e",25,"False",1,5116,"F",980,"S",2,0,0
"Mars","True","TRAPPIST-1e",11,"False",1,5116,"F",980,"S",2,0,0
"Mars","False","TRAPPIST-1e",20,"False",0,5120,"E",320,"P",1,0,0
"Earth","False","TRAPPIST-1e",24,"False",1,5122,"F",981,"S",1,90,785
"Earth","False","TRAPPIST-1e",41,"False",0,5124,"F",1044,"P",1,596,109
"Earth","False","55 Cancri e",29,"False",0,5125,"F",982,"S",1,738,22
"Europa","True","55 Cancri e",59,"False",1,5126,"C",200,"S",1,0,0
"Earth","False","TRAPPIST-1e",31,"False",1,5127,"G",837,"S",2,213,679
"Earth","False","TRAPPIST-1e",16,"False",0,5127,"F",983,"S",2,2055,0
"Mars","False","TRAPPIST-1e",65,"False",0,5128,"F",1045,"P",2,77,1081
"Mars","False","TRAPPIST-1e",21,"False",1,5128,"F",1045,"P",2,0,2833
"Earth","True","TRAPPIST-1e",27,"False",1,5129,"G",827,"P",1,0,0
"Earth","False","TRAPPIST-1e",42,"False",0,5132,"G",828,"P",1,5049,477
"Earth","False","55 Cancri e",36,"False",1,5133,"G",829,"P",8,0,846
"Earth","True","PSO J318.5-22",24,"False",0,5133,"G",829,"P",8,0,0
"Earth","False","55 Cancri e",19,"False",0,5133,"F",1046,"P",8,155,505
"Earth","False","TRAPPIST-1e",26,"False",0,5133,"F",1046,"P",8,25,923
"Earth","True","55 Cancri e",19,"False",1,5133,"G",829,"P",8,0,0
"Earth","False","TRAPPIST-1e",26,"False",0,5133,"F",1046,"P",8,1528,1
"Earth","False","TRAPPIST-1e",35,"False",0,5133,"F",1046,"P",8,701,167
"Earth","False","55 Cancri e",24,"False",0,5136,"F",984,"S",1,704,0
"Earth","False","TRAPPIST-1e",9,"False",1,5137,"G",839,"S",1,0,0
"Europa","False","55 Cancri e",40,"False",1,5138,"A",47,"P",1,322,3815
"Earth","True","PSO J318.5-22",23,"False",1,5140,"G",840,"S",1,0,0
"Mars","False","TRAPPIST-1e",4,"False",1,5142,"F",1050,"P",4,0,0
"Mars","False","TRAPPIST-1e",20,"False",0,5142,"F",1050,"P",4,1798,3
"Mars","True","TRAPPIST-1e",21,"False",1,5142,"F",1050,"P",4,0,0
"Mars","False","TRAPPIST-1e",4,"False",1,5142,"F",1050,"P",4,0,0
"Earth","True","TRAPPIST-1e",19,"False",1,5144,"G",830,"P",1,0,0
"Earth","True","TRAPPIST-1e",18,"False",1,5145,"G",841,"S",1,0,0
"Earth","False","55 Cancri e",26,"False",1,5146,"F",986,"S",1,45,751
"Earth","False","TRAPPIST-1e",13,"False",0,5148,"F",1051,"P",2,936,117
"Earth","True","TRAPPIST-1e",16,"False",1,5148,"G",831,"P",2,0,0
"Mars","True","TRAPPIST-1e",14,"False",1,5151,"F",1052,"P",1,0,0
"Europa","False","TRAPPIST-1e",40,"False",0,5152,"B",199,"S",1,2839,563
"Mars","False","TRAPPIST-1e",34,"True",0,5154,"E",321,"P",1,442,606
"Europa","True","55 Cancri e",21,"False",1,5156,"B",200,"S",2,0,0
"Europa","False","TRAPPIST-1e",29,"False",1,5156,"B",200,"S",2,1416,4425
"Mars","True","55 Cancri e",41,"False",1,5161,"D",156,"S",1,0,0
"Mars","True","55 Cancri e",16,"False",1,5162,"F",988,"S",2,0,0
"Mars","False","55 Cancri e",39,"False",0,5162,"F",988,"S",2,1180,125
"Earth","True","TRAPPIST-1e",30,"False",1,5163,"E",322,"P",2,0,0
"Earth","False","TRAPPIST-1e",40,"False",1,5163,"E",322,"P",2,151,713
"Earth","False","TRAPPIST-1e",63,"False",1,5165,"F",989,"S",1,270,375
"Mars","False","TRAPPIST-1e",32,"False",1,5166,"D",163,"P",1,406,477
"Earth","False","TRAPPIST-1e",47,"False",0,5167,"F",990,"S",1,1070,17
"Earth","False","55 Cancri e",23,"False",0,5170,"F",1056,"P",1,22,698
"Earth","False","TRAPPIST-1e",23,"False",0,5171,"F",991,"S",1,691,7
"Mars","True","TRAPPIST-1e",19,"False",1,5173,"F",1057,"P",1,0,0
"Europa","True","55 Cancri e",44,"False",1,5174,"C",159,"P",2,0,0
"Europa","False","TRAPPIST-1e",29,"False",0,5174,"C",159,"P",2,6675,5
"Earth","False","TRAPPIST-1e",21,"False",0,5175,"G",834,"P",1,783,0
"Earth","False","TRAPPIST-1e",23,"False",0,5176,"E",323,"P",1,585,207
"Europa","False","TRAPPIST-1e",26,"True",1,5177,"B",201,"S",1,0,0
"Europa","True","55 Cancri e",47,"False",1,5179,"C",160,"P",1,0,0
"Europa","False","TRAPPIST-1e",48,"False",1,5181,"B",175,"P",1,0,0
"Earth","True","TRAPPIST-1e",4,"False",1,5182,"G",836,"P",2,0,0
"Earth","False","TRAPPIST-1e",25,"False",1,5182,"G",836,"P",2,623,81
"Earth","False","TRAPPIST-1e",0,"False",1,5184,"G",837,"P",1,0,0
"Mars","False","TRAPPIST-1e",29,"False",0,5185,"E",330,"S",1,1338,21
"Earth","False","TRAPPIST-1e",21,"False",0,5186,"F",1058,"P",1,70,653
"Earth","False","TRAPPIST-1e",20,"False",0,5187,"E",324,"P",1,954,0
"Earth","False","TRAPPIST-1e",34,"False",0,5188,"G",838,"P",3,655,160
"Earth","True","TRAPPIST-1e",9,"False",1,5188,"G",838,"P",3,0,0
"Earth","True","TRAPPIST-1e",12,"False",0,5188,"G",838,"P",3,0,0
"Earth","False","TRAPPIST-1e",13,"False",0,5190,"F",994,"S",1,1513,0
"Mars","True","TRAPPIST-1e",27,"False",1,5192,"F",995,"S",1,0,0
"Europa","False","TRAPPIST-1e",34,"False",1,5193,"C",202,"S",1,3080,914
"Europa","True","TRAPPIST-1e",18,"False",1,5194,"B",176,"P",2,0,0
"Europa","True","55 Cancri e",16,"False",1,5194,"B",176,"P",2,0,0
"Earth","True","TRAPPIST-1e",43,"False",1,5196,"G",839,"P",2,0,0
"Earth","True","TRAPPIST-1e",0,"False",0,5196,"G",839,"P",2,0,0
"Earth","False","TRAPPIST-1e",20,"False",1,5197,"E",325,"P",1,23,765
"Mars","False","TRAPPIST-1e",45,"False",0,5198,"F",1059,"P",1,878,430
"Earth","False","TRAPPIST-1e",21,"False",0,5201,"F",1060,"P",1,2055,96
"Earth","True","TRAPPIST-1e",14,"False",1,5202,"G",840,"P",1,0,0
"Earth","False","TRAPPIST-1e",22,"False",0,5205,"F",997,"S",3,1500,0
"Earth","False","TRAPPIST-1e",2,"False",1,5205,"G",845,"S",3,0,0
"Earth","False","TRAPPIST-1e",3,"False",1,5205,"G",845,"S",3,0,0
"Earth","True","55 Cancri e",28,"False",1,5206,"G",841,"P",3,0,0
"Earth","False","PSO J318.5-22",60,"False",0,5206,"F",1062,"P",3,286,789
"Earth","False","PSO J318.5-22",48,"False",0,5206,"G",841,"P",3,697,74
"Earth","False","55 Cancri e",18,"False",1,5207,"E",331,"S",2,487,340
"Earth","False","TRAPPIST-1e",31,"False",0,5207,"F",998,"S",2,1385,0
"Europa","True","55 Cancri e",26,"False",1,5208,"C",163,"P",2,0,0
"Europa","False","55 Cancri e",41,"False",0,5208,"C",163,"P",2,7104,643
"Earth","False","TRAPPIST-1e",29,"False",1,5210,"F",1063,"P",1,0,736
"Earth","False","TRAPPIST-1e",25,"False",1,5213,"F",1064,"P",1,15,908
"Earth","False","55 Cancri e",0,"False",0,5214,"G",842,"P",1,0,0
"Earth","True","TRAPPIST-1e",30,"False",0,5216,"G",843,"P",1,0,0
"Europa","True","55 Cancri e",18,"False",1,5217,"B",177,"P",2,0,0
"Europa","True","55 Cancri e",32,"False",1,5217,"B",177,"P",2,0,0
"Earth","False","TRAPPIST-1e",28,"False",0,5218,"F",1000,"S",1,2414,0
"Mars","False","TRAPPIST-1e",21,"False",0,5220,"D",165,"P",1,2225,353
"Earth","False","TRAPPIST-1e",25,"False",0,5221,"F",1065,"P",1,153,536
"Mars","True","TRAPPIST-1e",8,"False",1,5223,"F",1002,"S",3,0,0
"Earth","False","TRAPPIST-1e",24,"False",0,5224,"F",1003,"S",1,1444,56
"Mars","True","TRAPPIST-1e",30,"False",1,5225,"E",334,"S",1,0,0
"Earth","True","PSO J318.5-22",24,"False",1,5226,"G",848,"S",1,0,0
"Earth","True","TRAPPIST-1e",13,"False",1,5227,"G",849,"S",1,0,0
"Earth","False","TRAPPIST-1e",16,"False",0,5229,"E",335,"S",1,971,19
"Mars","False","TRAPPIST-1e",23,"False",1,5230,"F",1004,"S",1,307,1548
"Mars","False","TRAPPIST-1e",16,"False",1,5234,"F",1067,"P",1,388,2251
"Earth","False","TRAPPIST-1e",29,"False",0,5235,"G",844,"P",1,303,605
"Earth","False","TRAPPIST-1e",46,"False",1,5236,"E",326,"P",1,97,898
"Earth","True","PSO J318.5-22",13,"False",0,5238,"G",845,"P",1,0,0
"Earth","True","TRAPPIST-1e",22,"False",1,5239,"G",852,"S",1,0,0
"Earth","True","TRAPPIST-1e",29,"False",1,5240,"G",853,"S",1,0,0
"Earth","True","TRAPPIST-1e",46,"False",1,5242,"G",854,"S",1,0,0
"Earth","False","TRAPPIST-1e",24,"False",1,5243,"F",1005,"S",2,1235,0
"Earth","True","TRAPPIST-1e",33,"False",1,5243,"G",855,"S",2,0,0
"Mars","False","TRAPPIST-1e",38,"False",0,5244,"F",1006,"S",1,988,586
"Earth","True","TRAPPIST-1e",57,"False",1,5246,"G",847,"P",1,0,0
"Earth","False","TRAPPIST-1e",38,"False",1,5247,"G",848,"P",1,6,2324
"Earth","False","TRAPPIST-1e",28,"False",1,5248,"G",856,"S",1,834,0
"Mars","False","TRAPPIST-1e",25,"False",0,5249,"E",327,"P",1,1013,1
"Mars","True","TRAPPIST-1e",22,"False",1,5250,"F",1007,"S",1,0,0
"Mars","False","TRAPPIST-1e",33,"False",1,5251,"F",1071,"P",1,718,1905
"Earth","False","TRAPPIST-1e",35,"False",1,5252,"F",1008,"S",1,202,1369
"Earth","False","TRAPPIST-1e",24,"False",1,5253,"F",1009,"S",1,325,477
"Europa","True","TRAPPIST-1e",31,"False",1,5254,"B",202,"S",4,0,0
"Europa","True","TRAPPIST-1e",16,"False",1,5254,"B",202,"S",4,0,0
"Europa","False","55 Cancri e",8,"False",1,5254,"B",202,"S",4,0,0
"Mars","True","TRAPPIST-1e",20,"False",1,5255,"F",1010,"S",1,0,0
"Mars","False","TRAPPIST-1e",26,"False",0,5256,"D",159,"S",1,613,444
"Europa","False","55 Cancri e",43,"False",0,5257,"B",178,"P",1,2393,1001
"Europa","False","TRAPPIST-1e",70,"False",1,5258,"C",204,"S",1,2533,1065
"Earth","True","55 Cancri e",17,"False",1,5260,"G",849,"P",1,0,0
"Earth","True","TRAPPIST-1e",14,"False",1,5262,"G",850,"P",1,0,0
"Earth","True","TRAPPIST-1e",21,"False",1,5264,"G",858,"S",2,0,0
"Earth","False","55 Cancri e",37,"False",1,5264,"F",1012,"S",2,486,163
"Earth","False","TRAPPIST-1e",15,"False",0,5265,"F",1073,"P",1,702,400
"Europa","False","55 Cancri e",20,"False",0,5266,"A",64,"S",2,2083,290
"Europa","False","55 Cancri e",36,"True",0,5266,"C",205,"S",2,12336,199
"Earth","False","TRAPPIST-1e",21,"False",1,5269,"E",336,"S",1,70,592
"Earth","False","TRAPPIST-1e",28,"False",0,5271,"F",1075,"P",1,347,574
"Mars","True","TRAPPIST-1e",20,"False",1,5272,"F",1076,"P",1,0,0
"Earth","False","TRAPPIST-1e",26,"False",0,5273,"F",1077,"P",1,1,827
"Earth","False","TRAPPIST-1e",25,"False",0,5274,"F",1078,"P",1,889,34
"Earth","False","TRAPPIST-1e",29,"False",0,5275,"F",1014,"S",1,714,10
"Europa","False","55 Cancri e",39,"True",1,5276,"B",179,"P",1,1973,2868
"Earth","False","TRAPPIST-1e",18,"False",1,5277,"F",1079,"P",1,1319,0
"Europa","True","55 Cancri e",37,"False",1,5278,"B",203,"S",1,0,0
"Earth","False","TRAPPIST-1e",35,"False",1,5282,"E",337,"S",3,851,14
"Earth","False","TRAPPIST-1e",26,"False",1,5282,"F",1016,"S",3,487,196
"Earth","True","55 Cancri e",0,"False",1,5282,"G",860,"S",3,0,0
"Earth","False","TRAPPIST-1e",36,"False",1,5288,"F",1081,"P",1,58,719
"Earth","False","55 Cancri e",27,"False",0,5291,"G",854,"P",1,3962,7
"Europa","False","TRAPPIST-1e",25,"False",1,5292,"C",206,"S",1,235,4313
"Earth","True","TRAPPIST-1e",32,"False",1,5297,"G",856,"P",1,0,0
"Earth","True","TRAPPIST-1e",14,"False",1,5298,"G",862,"S",1,0,0
"Earth","True","TRAPPIST-1e",16,"False",1,5299,"G",863,"S",1,0,0
"Earth","True","55 Cancri e",51,"False",1,5300,"G",864,"S",1,0,0
"Europa","True","TRAPPIST-1e",21,"False",1,5301,"B",181,"P",2,0,0
"Europa","True","55 Cancri e",31,"False",1,5301,"B",181,"P",2,0,0
"Earth","False","TRAPPIST-1e",7,"False",1,5303,"G",857,"P",5,0,0
"Earth","False","TRAPPIST-1e",3,"False",1,5303,"G",857,"P",5,0,0
"Earth","True","TRAPPIST-1e",2,"False",1,5303,"G",857,"P",5,0,0
"Earth","False","55 Cancri e",7,"False",0,5303,"G",857,"P",5,0,0
"Mars","False","TRAPPIST-1e",18,"False",0,5304,"F",1019,"S",2,1752,8
"Mars","True","TRAPPIST-1e",33,"False",1,5304,"F",1019,"S",2,0,0
"Earth","False","TRAPPIST-1e",23,"False",1,5305,"F",1084,"P",1,6,2891
"Mars","False","TRAPPIST-1e",32,"False",0,5310,"F",1021,"S",1,4892,449
"Europa","True","TRAPPIST-1e",27,"False",1,5312,"B",182,"P",1,0,0
"Earth","False","TRAPPIST-1e",23,"False",1,5313,"F",1085,"P",1,61,491
"Europa","False","TRAPPIST-1e",25,"False",1,5314,"C",208,"S",1,168,3625
"Earth","False","TRAPPIST-1e",18,"False",0,5315,"F",1086,"P",1,778,0
"Mars","True","55 Cancri e",23,"False",1,5316,"F",1087,"P",1,0,0
"Europa","True","55 Cancri e",31,"False",1,5320,"E",330,"P",2,0,0
"Europa","False","TRAPPIST-1e",32,"False",0,5320,"E",330,"P",2,450,1301
"Earth","False","PSO J318.5-22",21,"False",1,5325,"F",1023,"S",1,752,5
"Mars","True","TRAPPIST-1e",28,"False",1,5326,"F",1092,"P",1,0,0
"Europa","False","TRAPPIST-1e",38,"False",0,5327,"B",183,"P",1,0,0
"Earth","False","TRAPPIST-1e",20,"False",1,5330,"F",1094,"P",1,101,708
"Earth","False","TRAPPIST-1e",23,"False",0,5331,"F",1095,"P",1,340,293
"Earth","False","TRAPPIST-1e",48,"False",1,5333,"G",862,"P",1,461,39
"Earth","True","55 Cancri e",15,"False",1,5334,"G",867,"S",2,0,0
"Earth","False","TRAPPIST-1e",30,"False",1,5334,"G",867,"S",2,10,713
"Earth","False","TRAPPIST-1e",36,"False",0,5340,"G",868,"S",1,677,33
"Earth","True","TRAPPIST-1e",20,"False",1,5341,"G",869,"S",1,0,0
"Mars","False","TRAPPIST-1e",17,"False",0,5343,"E",332,"P",1,381,565
"Europa","False","55 Cancri e",38,"False",0,5344,"C",168,"P",2,10508,439
"Europa","True","55 Cancri e",38,"False",1,5344,"C",168,"P",2,0,0
"Mars","False","TRAPPIST-1e",14,"False",0,5345,"D",167,"P",1,809,59
"Earth","False","TRAPPIST-1e",21,"False",1,5346,"E",334,"P",1,796,31
"Europa","False","TRAPPIST-1e",18,"False",0,5347,"C",169,"P",1,3778,3770
"Mars","False","TRAPPIST-1e",26,"False",1,5348,"D",168,"P",1,203,853
"Europa","False","TRAPPIST-1e",35,"False",0,5350,"C",170,"P",1,3682,866
"Mars","False","55 Cancri e",46,"False",0,5351,"F",1026,"S",1,1405,1257
"Europa","True","55 Cancri e",13,"False",1,5353,"B",205,"S",2,0,0
"Europa","False","TRAPPIST-1e",39,"False",1,5353,"B",205,"S",2,161,9509
"Mars","False","PSO J318.5-22",49,"False",0,5354,"D",161,"S",2,1690,85
"Mars","False","TRAPPIST-1e",28,"False",0,5354,"E",339,"S",2,0,0
"Earth","False","TRAPPIST-1e",27,"False",1,5355,"F",1098,"P",1,110,686
"Earth","False","TRAPPIST-1e",29,"False",0,5356,"E",340,"S",1,4517,32
"Earth","False","TRAPPIST-1e",27,"False",0,5359,"F",1099,"P",1,533,270
"Mars","True","TRAPPIST-1e",38,"False",1,5360,"F",1100,"P",1,0,0
"Europa","True","55 Cancri e",35,"False",1,5362,"E",336,"P",1,0,0
"Mars","True","TRAPPIST-1e",37,"False",1,5363,"F",1102,"P",1,0,0
"Earth","False","TRAPPIST-1e",60,"False",0,5365,"E",337,"P",1,943,53
"Europa","True","TRAPPIST-1e",31,"False",1,5366,"E",338,"P",1,0,0
"Europa","True","TRAPPIST-1e",4,"False",1,5367,"C",209,"S",3,0,0
"Europa","False","TRAPPIST-1e",34,"False",1,5367,"C",209,"S",3,1571,3195
"Europa","False","55 Cancri e",46,"False",1,5367,"C",209,"S",3,1170,8221
"Earth","False","TRAPPIST-1e",18,"False",0,5368,"G",870,"S",1,2289,55
"Earth","False","TRAPPIST-1e",29,"False",1,5374,"F",1029,"S",1,2,1003
"Europa","True","TRAPPIST-1e",13,"False",1,5375,"C",210,"S",2,0,0
"Europa","True","TRAPPIST-1e",26,"False",1,5375,"C",210,"S",2,0,0
"Europa","False","TRAPPIST-1e",30,"False",0,5378,"C",173,"P",1,6760,95
"Earth","False","TRAPPIST-1e",42,"False",0,5379,"F",1030,"S",1,3409,8
"Mars","False","TRAPPIST-1e",36,"False",0,5380,"F",1104,"P",1,392,756
"Europa","False","TRAPPIST-1e",34,"True",1,5384,"A",65,"S",2,1334,5210
"Europa","False","TRAPPIST-1e",26,"False",1,5384,"A",65,"S",2,147,4894
"Mars","False","TRAPPIST-1e",31,"False",0,5385,"D",170,"P",1,2184,1040
"Mars","False","TRAPPIST-1e",48,"False",0,5387,"D",171,"P",1,739,7
"Mars","False","TRAPPIST-1e",27,"False",1,5389,"F",1106,"P",2,28,1320
"Mars","False","TRAPPIST-1e",32,"False",0,5389,"F",1106,"P",2,2497,101
"Earth","True","TRAPPIST-1e",24,"False",1,5390,"G",872,"S",3,0,0
"Earth","True","PSO J318.5-22",20,"False",1,5390,"G",872,"S",3,0,0
"Earth","False","TRAPPIST-1e",48,"False",1,5390,"F",1032,"S",3,781,110
"Mars","False","TRAPPIST-1e",35,"True",0,5392,"E",343,"S",1,764,534
"Mars","False","TRAPPIST-1e",14,"False",1,5394,"D",172,"P",1,246,2153
"Mars","False","TRAPPIST-1e",28,"False",1,5395,"D",173,"P",1,4,2574
"Mars","True","TRAPPIST-1e",42,"False",1,5397,"D",162,"S",3,0,0
"Mars","True","TRAPPIST-1e",8,"False",1,5397,"D",162,"S",3,0,0
"Mars","True","55 Cancri e",30,"False",1,5397,"D",162,"S",3,0,0
"Earth","False","TRAPPIST-1e",44,"False",0,5401,"G",869,"P",1,807,5
"Mars","False","TRAPPIST-1e",40,"False",0,5402,"F",1034,"S",1,1273,75
"Earth","False","TRAPPIST-1e",38,"False",0,5404,"F",1111,"P",1,766,38
"Earth","False","PSO J318.5-22",22,"False",0,5406,"F",1035,"S",1,552,46
"Mars","False","TRAPPIST-1e",32,"False",0,5408,"D",174,"P",2,2361,654
"Mars","False","TRAPPIST-1e",16,"False",0,5408,"D",174,"P",2,3017,350
"Mars","False","TRAPPIST-1e",33,"False",0,5410,"D",163,"S",1,1206,1177
"Europa","False","TRAPPIST-1e",38,"False",0,5411,"B",206,"S",1,1974,4113
"Earth","False","TRAPPIST-1e",23,"False",1,5412,"G",870,"P",1,2,806
"Earth","False","TRAPPIST-1e",16,"False",1,5413,"G",871,"P",1,333,595
"Earth","False","PSO J318.5-22",16,"False",0,5414,"G",872,"P",5,603,166
"Earth","False","TRAPPIST-1e",11,"False",0,5414,"G",872,"P",5,0,0
"Earth","False","TRAPPIST-1e",22,"False",0,5414,"F",1112,"P",5,411,824
"Earth","False","TRAPPIST-1e",43,"False",0,5414,"F",1112,"P",5,1544,0
"Earth","True","PSO J318.5-22",20,"False",1,5414,"G",872,"P",5,0,0
"Earth","False","TRAPPIST-1e",22,"False",0,5415,"F",1113,"P",1,314,755
"Mars","False","TRAPPIST-1e",30,"False",0,5416,"E",340,"P",3,1090,208
"Mars","True","TRAPPIST-1e",18,"False",1,5416,"F",1114,"P",3,0,0
"Mars","False","TRAPPIST-1e",41,"False",0,5418,"E",349,"S",1,183,1115
"Earth","False","TRAPPIST-1e",39,"False",1,5420,"F",1036,"S",1,1,829
"Earth","False","TRAPPIST-1e",37,"False",0,5421,"G",873,"S",1,3761,1
"Mars","False","TRAPPIST-1e",49,"False",0,5423,"F",1116,"P",2,735,7
"Mars","False","TRAPPIST-1e",28,"False",1,5423,"E",341,"P",2,204,1878
"Mars","False","PSO J318.5-22",13,"False",0,5424,"F",1117,"P",2,1034,664
"Mars","False","TRAPPIST-1e",64,"False",0,5424,"E",342,"P",2,470,702
"Earth","False","PSO J318.5-22",24,"False",0,5425,"F",1037,"S",1,735,11
"Mars","True","TRAPPIST-1e",18,"False",1,5427,"F",1118,"P",3,0,0
"Mars","False","TRAPPIST-1e",18,"False",0,5427,"F",1118,"P",3,3458,216
"Mars","False","TRAPPIST-1e",25,"False",0,5427,"F",1118,"P",3,1118,1
"Earth","True","TRAPPIST-1e",19,"False",0,5430,"G",873,"P",1,0,0
"Mars","False","TRAPPIST-1e",50,"False",0,5435,"F",1121,"P",1,1126,280
"Mars","False","TRAPPIST-1e",44,"False",1,5437,"F",1123,"P",1,1270,18
"Earth","True","PSO J318.5-22",52,"False",0,5438,"G",875,"P",1,0,0
"Earth","True","TRAPPIST-1e",7,"False",1,5440,"G",875,"S",3,0,0
"Earth","False","55 Cancri e",30,"False",0,5440,"F",1041,"S",3,639,77
"Earth","False","TRAPPIST-1e",27,"False",0,5440,"F",1041,"S",3,1109,0
"Europa","True","55 Cancri e",24,"False",1,5441,"B",207,"S",1,0,0
"Earth","False","55 Cancri e",13,"False",0,5443,"F",1124,"P",1,599,100
"Earth","False","TRAPPIST-1e",61,"False",0,5445,"F",1125,"P",1,3,866
"Mars","True","55 Cancri e",17,"False",1,5447,"F",1126,"P",2,0,0
"Mars","False","TRAPPIST-1e",36,"False",1,5447,"F",1126,"P",2,0,0
"Earth","True","PSO J318.5-22",16,"False",1,5450,"G",877,"P",1,0,0
"Earth","False","PSO J318.5-22",21,"False",1,5451,"F",1127,"P",1,0,697
"Europa","False","TRAPPIST-1e",24,"False",1,5452,"C",212,"S",1,0,0
"Earth","False","55 Cancri e",28,"False",0,5453,"F",1044,"S",1,1119,9
"Mars","False","55 Cancri e",13,"False",0,5455,"E",344,"P",1,10621,180
